id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.1207851105231727e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,33a69660,8ce34352,1,0,15706,320,50,1722,0,35,-1,79
8.734190580247904e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8c8866a,f87e93a5,1,0,15699,320,50,1722,0,35,100084,79
1.4637805016050947e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b9b7e7d3,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
8.817938467100205e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,332d28f2,85c572d8,d787e91b,1,0,21647,320,50,2487,1,547,-1,51
1.382445866728733e+19,1,14102102,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a914421a,1df52df3,1,0,15701,320,50,1722,0,35,-1,79
6.477192472993335e+18,0,14102101,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,77832442,4ea23a13,1,0,17654,300,250,1994,2,39,-1,33
1.4326740199609014e+19,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ded98a0,8a4875bd,1,0,15702,320,50,1722,0,35,100083,79
5.613888537961987e+18,0,14102101,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,79d3dc93,f3049821,1,0,19251,320,50,2201,3,35,100048,43
5.871354014373403e+17,0,14102102,1010,1,85f751fd,c4e18dd6,50e219e0,0639409a,7801e8d9,cef3e649,7098f3bc,5299549e,f07e20f8,4,2,12471,320,50,1272,3,303,100188,15
3.0537431978909645e+18,1,14102102,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,8ef7f2c0,109f35ad,1,0,19251,320,50,2201,3,35,100200,43
6.534691312314039e+18,0,14102101,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9502b4c,f87e93a5,1,0,17614,320,50,1993,2,1063,100084,33
6.719216027932512e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,19496f03,5db079b5,1,2,15708,320,50,1722,0,35,-1,79
1.0060102621715855e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,470f78e3,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
1.1839428402659768e+19,0,14102103,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de019713,fa61e8fe,1,0,19251,320,50,2201,3,35,-1,43
1.8222421844648112e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,fadf993c,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
1.1173110350792784e+19,0,14102102,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cac5dcc2,88fe1d5d,1,0,19771,320,50,2227,0,687,-1,48
5.876573073670107e+18,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7be07d65,505731e4,1,0,19771,320,50,2227,0,687,-1,48
6.669487122616078e+18,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86038b4c,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.2216305199989424e+19,0,14102102,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4e5544da,36d749e5,1,0,17914,320,50,2043,2,39,-1,32
3.212684023559154e+16,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,795a164e,2347f47a,0f2161f8,a99f214a,39130e27,3e72ab6c,1,0,20596,320,50,2161,0,35,100034,157
1.62030021030196e+18,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,defbc408,f87e93a5,1,0,15705,320,50,1722,0,35,100083,79
2.38020933390478e+18,0,14102101,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,c186c1d0,1f0bc64f,1,0,18993,320,50,2161,0,35,-1,157
8.453665071320215e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,867d7d68,0848ec23,84ebbcd4,1,0,6616,320,50,576,2,35,-1,32
1.0491760318542062e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,424eeda0,04f5b394,1,0,20366,320,50,2333,0,39,-1,157
3.870305817132842e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbc4efdd,5096d134,1,0,15704,320,50,1722,0,35,100083,79
7.229589923768842e+18,1,14102101,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9e5e6f78,c5cc73c1,1,0,17753,320,50,1993,2,1063,100084,33
1.4619307409827645e+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4e51efda,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
2.1075299992190275e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,adf9114d,d4897fef,1,0,4687,320,50,423,2,39,100148,32
1.7980364564003275e+19,0,14102102,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6020a78,6360f9ec,1,0,20366,320,50,2333,0,39,-1,157
1.408580882088665e+19,0,14102102,1005,1,930c2840,9d3b56b1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e13d1a3f,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
1.1834627746908131e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01e7a42f,5096d134,1,0,15708,320,50,1722,0,35,100084,79
5.921783412316596e+18,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a9fc300,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.4714608935065606e+19,0,14102101,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c4002b1,ef726eae,1,0,20596,320,50,2161,0,35,-1,157
1.2362949418825873e+19,0,14102102,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dc8eb27d,88fe1d5d,1,0,19771,320,50,2227,0,687,100081,48
7.50912663457598e+17,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6cb33f6f,01ffc576,a53d68c3,1,0,19251,320,50,2201,3,35,-1,43
1.635883679069898e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5b72fdad,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
2.353402991609126e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,4eebf429,d787e91b,1,0,21611,320,50,2480,3,297,100111,61
1.7751694852618093e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e86b3379,c6263d8a,1,0,15704,320,50,1722,0,35,-1,79
1.0373740686833967e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,6f1a5911,1,2,15708,320,50,1722,0,35,-1,79
7.381835679429736e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5b905b16,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
5.027584355317863e+18,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,416fc0eb,5db079b5,1,2,15708,320,50,1722,0,35,100084,79
1.1302518867366865e+19,0,14102103,1005,1,be9c03af,5f7e263e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dae3578f,10694e55,1,0,18993,320,50,2161,0,35,-1,157
1.550229654767735e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,7382ecd5,be6db1d7,1,0,6993,320,50,613,2,39,100233,32
8.634989353690838e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,319e9398,e312a4c9,42a58f02,1,2,19251,320,50,2201,3,35,-1,43
1.6368471140510876e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7f7e96c7,36d749e5,1,0,15701,320,50,1722,0,35,-1,79
3.9218013418033306e+18,1,14102101,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,81b42528,1,0,17753,320,50,1993,2,1063,-1,33
6.94469432799852e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,74d682d4,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
1.7415759874109477e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c2e7fb9,5db079b5,1,2,15699,320,50,1722,0,35,100084,79
5.332467879541077e+18,0,14102102,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efa885a5,ef726eae,1,0,20596,320,50,2161,0,35,100105,157
7.81354525174449e+18,0,14102102,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,53be58cc,2891f384,1,0,20596,320,50,2161,0,35,-1,157
1.2915089248458858e+19,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,aa50890c,d9b5648e,0f2161f8,a99f214a,809cfa1f,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
1.8215620095461165e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,aa50890c,d9b5648e,0f2161f8,a99f214a,e9d5ad6b,293291c1,1,0,19251,320,50,2201,3,35,-1,43
3.6855128699399204e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,0feec266,5bc52e1d,1,0,20476,320,50,2348,3,427,100004,61
1.3227594228604918e+19,1,14102102,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,07f94f6d,05e70df4,1,0,15708,320,50,1722,0,35,100084,79
2.391967417726474e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6e53179e,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79
1.0553094159034626e+19,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06669e0a,36d749e5,1,0,15705,320,50,1722,0,35,-1,79
1.1790433600124475e+19,1,14102102,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ed7f1d6,99c93d63,1,0,19666,300,250,2253,2,303,-1,52
2.759692980213994e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e69a444c,2347f47a,8ded1f7a,f814eacb,d4935248,b3f4c8ce,1,0,21647,320,50,2487,1,547,-1,51
7.960226364373047e+18,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,854be3ca,553f099b,1,0,17753,320,50,1993,2,1063,100084,33
9.513499070285849e+18,0,14102102,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd093c43,8a4875bd,1,0,21647,320,50,2487,1,547,-1,51
1.4163240952939864e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,2547d57d,2347f47a,0f2161f8,a99f214a,9d328777,d6e0e6ff,1,0,19251,320,50,2201,3,35,-1,43
1.7533369093722053e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,18a2dcbd,2347f47a,0f2161f8,936e92fb,7fd65495,84eb6b0e,1,0,20596,320,50,2161,0,35,-1,157
1.4400407878812142e+19,1,14102101,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4f63e3a,1aa0e912,1,0,17753,320,50,1993,2,1063,-1,33
1.3094975227485598e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e2b3b182,ecb851b2,1,0,15706,320,50,1722,0,35,-1,79
1.165164595889493e+18,0,14102103,1002,0,d1a51189,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,703c65fc,a2cea4a5,ea6abc60,0,0,19665,320,50,2253,2,303,-1,52
5.779600648751479e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,a5bce124,1,0,15708,320,50,1722,0,35,-1,79
8.154471539716567e+18,0,14102102,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9568eced,7abbbd5c,1,0,17037,320,50,1934,2,39,-1,16
1.301417679380469e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,90dc724d,7fdd04d2,1,0,15699,320,50,1722,0,35,-1,79
1.404181001633535e+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7a2c55a0,cdf6ea96,1,0,17653,300,250,1994,2,39,-1,33
6.461682661798676e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea704eb9,43a30462,1,0,15704,320,50,1722,0,35,100084,79
1.7951697246297741e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,03641a6d,2347f47a,4ce2e9fc,dcefb131,10eb537f,cd5b1559,1,2,18993,320,50,2161,0,35,100034,157
7.408827814756644e+18,0,14102102,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26e75f3b,293291c1,1,0,21647,320,50,2487,1,547,-1,51
1.6998362422650466e+19,0,14102102,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,003bf69b,66d46f3d,1,0,21647,320,50,2487,1,547,-1,51
8.910643927026722e+18,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,89eda9b0,c6263433,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
1.0100566196481442e+19,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,5db079b5,1,2,15699,320,50,1722,0,35,-1,79
8.019510901439529e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,e8130c76,289b655a,5ec45883,1,0,21647,320,50,2487,1,547,-1,51
1.541134876427181e+19,0,14102101,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,b8e94e8d,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
2.393131645549694e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
3.452428041425475e+17,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b371840c,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
9.420084692779707e+17,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,33788e02,aad45b01,1,0,20984,320,50,2371,0,551,-1,46
1.5586146354900523e+19,1,14102102,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b394c42,aa3d4e52,1,0,19772,320,50,2227,0,687,100077,48
1.56830835663119e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,e3749fb9,7a21efed,fce66524,1,0,21647,320,50,2487,1,547,100105,51
1.347259796579736e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,7dc3b26e,1,0,15703,320,50,1722,0,35,-1,79
8.900431750609844e+18,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,e3b0594f,f39b265e,1,0,18993,320,50,2161,0,35,-1,157
1.765526469942374e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8ffca46,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
6.050790283669414e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4bd9dc12,8ce34352,1,0,15705,320,50,1722,0,35,100084,79
1.4592508335020124e+18,0,14102101,1010,1,85f751fd,c4e18dd6,50e219e0,501eb75e,7801e8d9,0f2161f8,2c2697a3,013a611e,ee007ad3,4,2,21664,320,50,2492,3,35,-1,43
1.7299661507411556e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57516344,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
1.8719716300794013e+17,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,11d78482,ea061633,1,0,19666,300,250,2253,2,303,-1,52
5.913483855203263e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,65921cba,aaffed8f,1,0,15707,320,50,1722,0,35,100084,79
1.75159509552291e+19,1,14102102,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9c95b8ec,158e4944,1,0,19015,300,250,2162,2,39,100155,33
1.294994252545766e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,9df32cf9,4bcbc030,5a1ab2c7,1,2,21647,320,50,2487,1,547,-1,51
1.0443736636976572e+19,1,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,647529eb,05e70df4,1,0,17753,320,50,1993,2,1063,-1,33
1.1971539824999625e+19,0,14102103,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,87a14f7e,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
9.691204815722195e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a0af52f9,a5053166,68b900d9,1,0,21609,216,36,2480,3,297,100111,61
9.241344466086874e+17,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,7691f9da,f11e3903,ecb851b2,1,0,21647,320,50,2487,1,547,100034,51
1.679494289399565e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,b159cdd8,6713abce,60eb1f19,1,2,21647,320,50,2487,1,547,-1,51
1.4628874733247439e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,da1a7f17,711ee120,1,0,15706,320,50,1722,0,35,-1,79
1.1413622046898866e+18,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e431a9ea,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
4.0067626783178675e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,224f7345,69285be7,b3f4c8ce,1,0,19251,320,50,2201,3,35,-1,43
8.110959982666698e+18,0,14102101,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3b08ed5,d787e91b,1,0,17914,320,50,2043,2,39,-1,32
6.635196502098649e+18,0,14102102,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25d3cd9d,8bfcd3c6,1,0,20970,320,50,2372,0,813,-1,46
1.4135321289817338e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5f7bee01,1f0bc64f,1,0,15705,320,50,1722,0,35,100084,79
6.456237123277901e+18,0,14102102,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92e27ae0,8d96a23d,1,2,21647,320,50,2487,1,547,100095,51
1.2717252447916222e+19,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46dfbf9a,1f0bc64f,1,0,15707,320,50,1722,0,35,-1,79
3.437381254562778e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,aa50890c,d9b5648e,0f2161f8,a99f214a,b29b063f,c464aa46,1,0,21647,320,50,2487,1,547,-1,51
1.1261529907286727e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9251c10b,65c93b38,1,0,15705,320,50,1722,0,35,100084,79
2.0580714430992276e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,389b35e0,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.7934823280203418e+19,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58115efb,711ee120,1,0,15701,320,50,1722,0,35,-1,79
1.5441729028143186e+19,0,14102101,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,c7341865,fb11344c,1,0,20596,320,50,2161,0,35,100148,157
1.7158288586253328e+19,0,14102101,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1c06610,a0f5f879,1,0,16208,320,50,1800,3,167,100077,23
1.031527288633104e+19,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,67181349,72a00661,1,0,21611,320,50,2480,3,299,100111,61
9.034395040016699e+17,0,14102102,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4a9ed8c4,d787e91b,1,0,21647,320,50,2487,1,547,-1,51
9.42200282217509e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,9073c845,78fe712b,ce576f14,1,0,21647,320,50,2487,1,547,-1,51
1.6654096762716381e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f1783ce6,711ee120,1,0,15708,320,50,1722,0,35,100083,79
1.653885826205934e+19,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,587c12a5,1f0bc64f,1,0,15707,320,50,1722,0,35,100084,79
3.3089818318666583e+18,0,14102102,1005,0,35584290,880a1c2d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,61d376f5,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
1.7570685963973888e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,592dcc7c,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.7296456663117392e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,650eef24,8a4875bd,1,0,15708,320,50,1722,0,35,100083,79
1.3352127849646594e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,73c5810f,7801e8d9,0f2161f8,1af2cf81,2bdfe87f,684581ce,1,0,21647,320,50,2487,1,547,-1,51
7.510720775951435e+18,0,14102102,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d8f69c4,e936036b,1,0,21647,320,50,2487,1,547,-1,51
1.7453779933224466e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7425067,ecb851b2,1,0,15705,320,50,1722,0,35,100084,79
9.65573076257003e+18,1,14102101,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6e848a7c,1f0bc64f,1,0,19666,300,250,2253,2,303,-1,52
7.5253227610138e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,5719d42b,ae637522,f95efa07,a99f214a,1ffd4b00,cf28826a,1,0,21647,320,50,2487,1,547,-1,51
1.5633095767412982e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,c7e26403,641dfff7,7abbbd5c,1,2,21647,320,50,2487,1,547,100019,51
1.824039737149205e+19,1,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,294b8583,fd226320,d787e91b,1,0,17016,320,50,1873,3,39,-1,23
4.613250129541914e+18,1,14102101,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da5a9a3b,180a896e,1,0,20355,216,36,2333,0,39,-1,157
1.275101084691276e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3ec60210,f07e20f8,1,2,15707,320,50,1722,0,35,100084,79
2.7268433266557245e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,10aec36c,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
2.84854292643944e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,9e051b3f,2347f47a,75d80bbe,a99f214a,ff4eedef,258601f8,1,0,21647,320,50,2487,1,547,100019,51
2.5579464773540434e+18,0,14102100,1005,1,469fd1ad,11378a51,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dfcfbac1,900981af,1,2,18993,320,50,2161,0,35,-1,157
1.1773086152079153e+18,0,14102102,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,61c71ec7,1ccc7835,1,0,17753,320,50,1993,2,1063,-1,33
3.4727785011917677e+17,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8ca59ecd,13d416ae,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
7.557096099452906e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfa2153d,a0f5f879,1,0,15701,320,50,1722,0,35,-1,79
1.2983708559941466e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,4c84593e,7abbbd5c,1,0,20633,320,50,2374,3,39,-1,23
